1648997658000,55629.1010388846,224083.1372497605,317.2078,196.7705,Empty,0.0,39,3,0,0
1648997660000,55640.5719859894,224092.9798732229,316.8018,197.0345,Empty,0.0,39,3,0,0
1648997662000,55649.4988863244,224102.2042841492,316.8018,196.7595,Empty,0.0,39,3,0,0
1648997664000,55656.1196526054,224112.368937067,317.2078,197.5465,Empty,0.0,39,3,0,0
1648997666000,55660.224646863,224121.9705733743,317.0048,197.458,Empty,0.0,39,3,0,0
1648997668000,55661.7412063219,224132.8215040076,316.1116,197.361,Empty,0.0,39,3,0,0
1648997670000,55660.6193126811,224147.535405869,315.462,197.845,Empty,0.0,39,3,0,0
1648997672000,55658.0663377015,224156.2053556449,315.056,199.471,Empty,0.0,39,3,0,0
1648997674000,55654.0742091489,224168.3864183575,314.7312,200.8765,Empty,0.0,39,3,0,0
1648997676000,55650.6696354908,224181.0340831412,315.0154,204.483,Empty,0.0,39,3,0,0
1648997678000,55647.398779416,224194.180784481,315.4214,205.7205,Empty,0.0,39,3,0,0
1648997680000,55645.5182341389,224208.1461018191,316.5988,205.9695,Empty,0.0,39,3,0,0
1648997682000,55644.5452320647,224219.1374683437,317.3296,206.222,Empty,0.0,39,3,0,0
1648997684000,55643.9698539316,224238.4299995997,318.4664,206.197,Empty,0.0,39,3,0,0
1648997686000,55644.0504530077,224254.4591131757,319.319,205.807,Empty,0.0,39,3,0,0
1648997688000,55644.2035510898,224271.0129805308,320.2934,206.213,Empty,0.0,39,3,0,0
1648997690000,55644.1239288739,224287.8988892734,321.4302,206.106,Empty,0.0,39,3,0,0
1648997692000,55644.2943604943,224304.8290628516,322.4452,206.1505,Empty,0.0,39,3,0,0
1648997694000,55644.5128548118,224321.2428788756,323.5008,206.217,Empty,0.0,39,3,0,0
1648997696000,55645.8301961539,224341.6768009477,324.7188,205.997,Empty,0.0,39,3,0,0
1648997698000,55647.0440406268,224354.0292468058,325.4902,206.239,Empty,0.0,39,3,0,0
1648997700000,55648.6977227335,224370.549056227,326.9518,206.16,Empty,0.0,39,3,0,0
1648997702000,55650.3187699057,224386.8501442928,328.657,206.034,Empty,0.0,39,3,0,0
1648997704000,55652.1231499906,224402.7961671375,330.0374,206.147,Empty,0.0,39,3,0,0
1648997706000,55654.6110177781,224418.4702050182,331.093,206.1545,Empty,0.0,39,3,0,0
1648997708000,55657.5443125223,224433.7738071667,332.3922,206.239,Empty,0.0,39,3,0,0
1648997710000,55662.4905327814,224453.1416573262,333.0824,206.235,Empty,0.0,39,3,0,0
1648997712000,55665.9797979343,224464.8688286093,334.4222,206.1955,Empty,0.0,39,3,0,0
1648997714000,55671.4108415359,224480.0973816489,335.6402,206.239,Empty,0.0,39,3,0,0
1648997716000,55677.2532086299,224495.0690464325,336.8582,206.168,Empty,0.0,39,3,0,0
